Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
76.1875,-198.8125,42.9375,-0.7368164,-0.2026367,0.7485352,0.06298828,0.1782227,-0.1381836
77.75,-190.125,41.9375,-0.7719727,-0.2456055,0.7758789,0.06298828,0.1782227,-0.1381836
78.6875,-180,39.8125,-0.8774414,-0.315918,0.7954102,0.06298828,0.1782227,-0.1381836
80.25,-167.8125,38.125,-0.9438477,-0.3466797,0.8696289,0.1328125,0.1665039,-0.2011719
80.6875,-156.4375,36.875,-0.9907227,-0.3740234,1.009766,0.1328125,0.1665039,-0.2011719
79.75,-146.1875,37.875,-1.134766,-0.3740234,1.044922,0.1328125,0.1665039,-0.2011719
79.1875,-140.0625,36.8125,-1.193359,-0.3701172,1.169922,0.1420898,0.1513672,-0.2387695
78.375,-133.875,36.75,-1.220703,-0.3779297,1.255859,0.1420898,0.1513672,-0.2387695
74.9375,-130.125,38.4375,-1.353027,-0.331543,1.302734,0.1420898,0.1513672,-0.2387695
71.5,-131.375,37.9375,-1.48584,-0.315918,1.240234,0.1420898,0.1513672,-0.2387695
64.25,-135.5,39.125,-1.540527,-0.3120117,1.201172,0.1420898,0.1513672,-0.2387695
54.125,-137.125,38.8125,-1.591309,-0.331543,1.107422,0.1420898,0.1513672,-0.2387695
45.0625,-134.25,36.5625,-1.591309,-0.4130859,0.9829102,0.1420898,0.1513672,-0.2387695
39.4375,-128.375,35.3125,-1.626465,-0.4208984,0.9125977,0.159668,0.1225586,-0.2885742
33.1875,-120.6875,33,-1.653809,-0.4638672,0.7368164,0.159668,0.1225586,-0.2885742
29.875,-111.25,28.9375,-1.622559,-0.5458984,0.6083984,0.159668,0.1225586,-0.2885742
26.6875,-94.125,25.3125,-1.614746,-0.5576172,0.5966797,0.1665039,0.1142578,-0.3154297
24,-74.25,20.75,-1.571777,-0.5263672,0.5068359,0.1665039,0.1142578,-0.3154297
24.25,-55.875,16.125,-1.57959,-0.4990234,0.4091797,0.1665039,0.1142578,-0.3154297
26,-42.5,12.125,-1.618652,-0.4716797,0.3740234,0.1713867,0.109375,-0.3208008
22.5,-28.5625,-2.375,-2.378906,-0.3896484,0.4365234,0.1713867,0.109375,-0.3208008
29.625,6.125,16.75,-2.066895,0.1791992,0.3740234,0.1713867,0.109375,-0.3208008
-95.75,86.5625,23.875,-1.337402,1.044922,-1.009766,0.1713867,0.109375,-0.3208008
-81,127.125,-28.3125,-2.339844,-0.7915039,-0.1674805,0.1806641,0.1074219,-0.3388672
-45.125,79.3125,-47.125,-2.08252,-1.271484,-0.06201172,0.1806641,0.1074219,-0.3388672
-51.9375,95.0625,-27.875,-1.87207,-1.068359,-0.3427734,0.1806641,0.1074219,-0.3388672
-98.9375,153.6875,1.75,-1.310547,-0.4677734,-0.190918,0.1958008,0.1049805,-0.3334961
-160.1875,160.5,63.625,-0.5302734,0.9985352,0.5029297,0.1958008,0.1049805,-0.3334961
-229.375,144.6875,71.9375,-1.185547,1.267578,1.71582,0.1958008,0.1049805,-0.3334961
-272.3125,101,74.3125,-1.51709,1.267578,2.277832,0.2128906,0.1210938,-0.3515625
-316.75,30.375,39,0.05419922,0.6201172,4.43457,0.2128906,0.1210938,-0.3515625
-147.625,79.1875,-54.4375,-0.2807617,-2.234863,6.482422,0.2128906,0.1210938,-0.3515625
25.9375,-36.5625,-51.6875,-0.8110352,-1.731445,5.347168,0.2128906,0.1210938,-0.3515625
15.25,4.5,-10.9375,-1.107422,-1.263672,1.96582,0.2167969,0.1386719,-0.3486328
16.0625,-37.9375,12,-0.1674805,-0.8696289,0.2651367,0.2167969,0.1386719,-0.3486328
-24.9375,6.9375,33.9375,1.091797,-0.331543,-0.5146484,0.2167969,0.1386719,-0.3486328
-27.3125,92.3125,27.8125,1.833008,0.5302734,-0.01123047,0.2167969,0.1396484,-0.3544922
10.5625,142.5,14.6875,0.2651367,0.3427734,0.7524414,0.2167969,0.1396484,-0.3544922
-29.375,106.25,8.6875,-0.4443359,1.189453,0.8110352,0.2167969,0.1396484,-0.3544922
-34.125,62.75,-7.75,-0.4755859,0.2299805,1.825195,0.2319336,0.1411133,-0.3515625
4.125,22.375,-16.75,-0.3583984,-0.4599609,2.309082,0.2319336,0.1411133,-0.3515625
9.1875,21.625,-5,0.04638672,-0.5029297,1.489746,0.2319336,0.1411133,-0.3515625
0,45.3125,2.3125,0.175293,-0.2182617,0.7485352,0.2319336,0.1411133,-0.3515625
9.75,45.625,3.25,-0.02685547,-0.09716797,0.7055664,0.2319336,0.1411133,-0.3515625
7,34.1875,1.3125,-0.3662109,0.09716797,1.111328,0.2319336,0.1411133,-0.3515625
6.5,15.25,-1.9375,-0.3276367,0.1401367,1.333496,0.2319336,0.1411133,-0.3515625
5.125,16.75,-2.8125,-0.1557617,0.01513672,1.298828,0.2387695,0.1420898,-0.3500977
7.9375,17.5,-2.25,-0.1948242,-0.06201172,0.9985352,0.2387695,0.1420898,-0.3500977
6.75,15.5,-0.5,-0.1870117,-0.01123047,0.9946289,0.2387695,0.1420898,-0.3500977
6.3125,9.5,0.625,-0.2651367,-0.01123047,1.103516,0.2421875,0.1352539,-0.347168
5.75,6.8125,2.125,-0.1791992,0.01513672,1.091797,0.2421875,0.1352539,-0.347168
4.625,7.625,2.9375,-0.1323242,0.01123047,1.033203,0.2421875,0.1352539,-0.347168
4.3125,5.125,3.375,-0.1518555,0.03076172,0.9868164,0.2421875,0.1352539,-0.347168
2.6875,4.4375,3,-0.05029297,0.02294922,0.9399414,0.2421875,0.1352539,-0.347168
4.875,5.1875,3,-0.06201172,0.01123047,0.9750977,0.2421875,0.1352539,-0.347168
3.25,2.875,2.6875,-0.08154297,0,1.107422,0.2421875,0.1352539,-0.347168
3.75,3.125,2.5,-0.03466797,0.05029297,1.083984,0.2456055,0.1420898,-0.3515625
4.3125,4.5,1.25,-0.04248047,0.05419922,1.013672,0.2456055,0.1420898,-0.3515625
4.875,4.125,0.9375,-0.06201172,0.01513672,0.9907227,0.2456055,0.1420898,-0.3515625
3.9375,2.25,1.4375,-0.08935547,0.05029297,1.013672,0.2456055,0.1303711,-0.340332
4.9375,3.0625,1,-0.05810547,0.05810547,0.9750977,0.2456055,0.1303711,-0.340332
4,1.875,0.75,-0.1401367,0.03076172,0.9711914,0.2456055,0.1303711,-0.340332
2.8125,1.5,1,-0.09326172,0.02685547,1.013672,0.2456055,0.1386719,-0.3432617
2.625,1.1875,1.125,-0.05029297,0.03857422,0.9399414,0.2456055,0.1386719,-0.3432617
3.4375,1.6875,0.625,-0.05810547,0.03466797,0.9360352,0.2456055,0.1386719,-0.3432617
0.375,0.625,1.375,0.007324219,0.07763672,0.8852539,0.2456055,0.1386719,-0.3432617
2.8125,0.625,0.1875,-0.06982422,0.03466797,0.9360352,0.2480469,0.1396484,-0.3364258
0.0625,-1.0625,0.625,-0.03466797,0.06591797,1.005859,0.2480469,0.1396484,-0.3364258
1.0625,-0.75,0.125,-0.01123047,0.05419922,0.9125977,0.2480469,0.1396484,-0.3364258
-0.8125,0.8125,-0.6875,-0.04638672,0.06201172,0.9555664,0.2431641,0.1386719,-0.3349609
1.5625,-1.8125,-0.5,-0.09326172,0.04248047,1.064453,0.2431641,0.1386719,-0.3349609
-0.5,-1.375,-0.75,-0.08154297,0.007324219,0.9868164,0.2431641,0.1386719,-0.3349609
0.125,-0.25,-0.875,-0.09716797,0.01513672,0.9047852,0.2504883,0.137207,-0.340332
0,-1.9375,-1.5,-0.1245117,0.01123047,1.009766,0.2504883,0.137207,-0.340332
0.4375,-0.9375,-0.6875,-0.1323242,0.01513672,0.9985352,0.2504883,0.137207,-0.340332
0.125,-0.4375,-0.625,-0.1206055,0.03076172,0.9711914,0.2504883,0.137207,-0.340332
-0.4375,-0.125,-0.625,-0.1088867,0.05810547,0.9829102,0.2446289,0.1362305,-0.347168
0.9375,0.0625,-0.3125,-0.1401367,0.03466797,1.013672,0.2446289,0.1362305,-0.347168
0.6875,0.4375,-0.5,-0.1010742,0,1.029297,0.2446289,0.1362305,-0.347168
0.4375,-0.25,0.375,-0.1166992,-0.04248047,0.9946289,0.2431641,0.1396484,-0.340332
0,-0.5,0.5,-0.08154297,0.09326172,0.9946289,0.2431641,0.1396484,-0.340332
0.1875,0.8125,-0.5625,-0.04248047,0.07763672,0.9399414,0.2431641,0.1396484,-0.340332
1.125,-0.5625,-0.625,-0.05419922,-0.007324219,0.9711914,0.2431641,0.1430664,-0.340332
-1.125,-0.125,0.125,-0.03857422,0.03466797,1.025391,0.2431641,0.1430664,-0.340332
1.4375,0.0625,-0.125,-0.04638672,0.02685547,0.9868164,0.2431641,0.1430664,-0.340332
-0.5,0.125,-0.125,-0.03466797,0.01513672,1.025391,0.2431641,0.1430664,-0.340332
0.375,-0.9375,-0.25,-0.01513672,0.01513672,0.9516602,0.2431641,0.1430664,-0.340332
-0.4375,0.4375,-0.3125,-0.01513672,0.01513672,0.9047852,0.2431641,0.1430664,-0.340332
0.6875,-0.125,-0.5625,-0.05810547,0.03857422,0.9868164,0.2431641,0.1430664,-0.340332
-0.3125,-1.125,-1.1875,-0.06591797,-0.003417969,1.044922,0.2412109,0.1411133,-0.3500977
0.5625,1.625,-1,-0.05029297,0.01513672,0.9477539,0.2412109,0.1411133,-0.3500977
0.9375,0.4375,-1.0625,-0.07373047,0.01513672,0.9829102,0.2412109,0.1411133,-0.3500977
0.375,-0.375,-0.4375,-0.08935547,0.03857422,1.044922,0.237793,0.1445313,-0.3486328
1.25,0.5625,-1,-0.06201172,0,1.013672,0.237793,0.1445313,-0.3486328
0.0625,0,-0.0625,-0.1088867,0.05029297,0.9438477,0.237793,0.1445313,-0.3486328
0.6875,-0.375,-0.625,-0.09716797,0.05419922,0.9165039,0.237793,0.1445313,-0.3486328
-0.3125,0.5625,-0.4375,-0.09326172,0.03857422,0.9516602,0.237793,0.1445313,-0.3486328
1.25,-0.75,-0.5,-0.1206055,0.003417969,1.005859,0.237793,0.1445313,-0.3486328
-1.0625,-0.0625,0,-0.1010742,0.01513672,0.9829102,0.237793,0.1445313,-0.3486328
2.25,-0.4375,-0.125,-0.09326172,0.01904297,0.9555664,0.2446289,0.1337891,-0.3461914
-1.0625,0.5,0.125,-0.08544922,0.02294922,0.9829102,0.2446289,0.1337891,-0.3461914
1.625,0.125,-0.125,-0.09326172,0.01904297,0.9829102,0.2446289,0.1337891,-0.3461914
0,0.25,-0.3125,-0.1206055,0.01513672,0.9633789,0.2387695,0.1362305,-0.3432617
1.3125,-0.25,0,-0.06591797,0.03076172,0.9829102,0.2387695,0.1362305,-0.3432617
0.3125,-0.6875,-0.3125,-0.08544922,0.02294922,1.009766,0.2387695,0.1362305,-0.3432617
1.1875,-0.875,0.0625,-0.06201172,0.01904297,1.033203,0.2421875,0.137207,-0.3461914
0.3125,-0.9375,-0.3125,-0.03857422,0.01513672,1.021484,0.2421875,0.137207,-0.3461914
0.6875,-1,-0.125,-0.05029297,0.01513672,0.9750977,0.2421875,0.137207,-0.3461914
1.3125,-0.3125,-0.1875,-0.03076172,0.03857422,0.8696289,0.2421875,0.137207,-0.3461914
0.125,-1.1875,-0.375,-0.03857422,0.03857422,0.9516602,0.2421875,0.1352539,-0.3432617
1.5625,-2.5625,-0.125,-0.05810547,0.03857422,0.9829102,0.2421875,0.1352539,-0.3432617
-0.3125,-1.8125,-0.6875,-0.01513672,0.04248047,0.9868164,0.2421875,0.1352539,-0.3432617
2.3125,-2.1875,-0.75,-0.05419922,0.05810547,0.9438477,0.2412109,0.1352539,-0.3432617
0,-2.5,-1.1875,-0.05419922,0.03076172,1.025391,0.2412109,0.1352539,-0.3432617
1.9375,-2.125,-1.4375,-0.06591797,0.007324219,1.009766,0.2412109,0.1352539,-0.3432617
1,-3,-1.375,-0.07763672,0.007324219,1.017578,0.2421875,0.1328125,-0.3486328
2.3125,-3.375,-1.0625,-0.08935547,0.01904297,0.9946289,0.2421875,0.1328125,-0.3486328
1.875,-2.9375,-0.875,-0.07373047,-0.01123047,0.9633789,0.2421875,0.1328125,-0.3486328
2.6875,-3.8125,-0.6875,-0.1010742,0.01513672,0.9399414,0.2421875,0.1328125,-0.3486328
1.3125,-3.375,-1,-0.1166992,0.03076172,1.001953,0.2421875,0.1352539,-0.3432617
3.1875,-3.8125,-0.625,-0.1401367,0.03076172,1.029297,0.2421875,0.1352539,-0.3432617
2.3125,-4.875,-1.25,-0.1362305,0.01513672,1.060547,0.2421875,0.1352539,-0.3432617
3,-5.1875,-0.75,-0.1401367,0.04638672,1.009766,0.2421875,0.1396484,-0.3461914
2.3125,-5.0625,-0.5,-0.1206055,0.03857422,0.9438477,0.2421875,0.1396484,-0.3461914
2.3125,-5.5625,-0.4375,-0.1088867,0.05419922,0.8969727,0.2421875,0.1396484,-0.3461914
2.25,-5.8125,-0.25,-0.06591797,0.04638672,0.8774414,0.2446289,0.1411133,-0.3447266
2.5625,-3.3125,-0.75,-0.02294922,0.04638672,0.8461914,0.2446289,0.1411133,-0.3447266
1.25,-3.8125,-0.625,-0.03857422,0.03857422,0.9516602,0.2446289,0.1411133,-0.3447266
2.6875,-2.8125,-0.6875,-0.02294922,0.03076172,0.9672852,0.2446289,0.1411133,-0.3447266
1.4375,-3.5625,-1,0.003417969,0.04248047,0.9711914,0.2446289,0.1411133,-0.3447266
1.125,-3.25,-0.9375,0.007324219,0.05419922,0.9555664,0.2446289,0.1411133,-0.3447266
1.25,-2.1875,-2,0.03466797,0.05029297,0.9125977,0.2446289,0.1411133,-0.3447266
0.875,-2.5,-1.875,0.04248047,0.03076172,0.8891602,0.2397461,0.1293945,-0.3374023
0.8125,-2,-1.8125,0.04248047,0.02294922,0.8969727,0.2397461,0.1293945,-0.3374023
1.25,0.375,-2.5625,0.04638672,0.02685547,0.8735352,0.2397461,0.1293945,-0.3374023
1.75,1.3125,-3,-0.05029297,0.02685547,0.9243164,0.2412109,0.1337891,-0.3432617
1.9375,1.0625,-3.375,-0.04248047,0.04638672,0.9594727,0.2412109,0.1337891,-0.3432617
2.125,2.125,-2.3125,-0.05419922,0.05419922,0.9165039,0.2412109,0.1337891,-0.3432617
0.9375,2.4375,-2.8125,-0.1010742,0.05029297,0.9399414,0.2412109,0.1337891,-0.3432617
1.875,1.6875,-3,-0.09716797,0.007324219,0.9633789,0.2412109,0.1337891,-0.3432617
1.3125,3.5,-2.3125,-0.06982422,0.02294922,0.9360352,0.2412109,0.1337891,-0.3432617
1.125,2.9375,-2.375,-0.05810547,0.003417969,0.8930664,0.2412109,0.1337891,-0.3432617
0.8125,3.3125,-2.1875,-0.07763672,0.003417969,0.9829102,0.2412109,0.1352539,-0.347168
1.1875,2.5,-1.25,-0.08935547,-0.01513672,0.9985352,0.2412109,0.1352539,-0.347168
0.375,2.6875,-1.0625,-0.06591797,0.01513672,0.9672852,0.2412109,0.1352539,-0.347168
0,2.125,-1.125,-0.06201172,0.01513672,0.9829102,0.2397461,0.1328125,-0.3447266
0,1.125,-0.8125,-0.06982422,0.01513672,1.017578,0.2397461,0.1328125,-0.3447266
-1.0625,1.875,-0.4375,-0.04248047,0.01513672,0.9907227,0.2397461,0.1328125,-0.3447266
-0.375,2.125,-0.6875,-0.01513672,0.05029297,0.9125977,0.2490234,0.1337891,-0.3417969
-0.375,1.625,-0.4375,-0.06982422,0.03857422,0.9438477,0.2490234,0.1337891,-0.3417969
-0.625,-0.5,-0.375,-0.06982422,0.05810547,0.9946289,0.2490234,0.1337891,-0.3417969
0.0625,-0.3125,-1,-0.07373047,0.05029297,0.9125977,0.2490234,0.1337891,-0.3417969
-2.25,-0.5,-0.375,-0.05810547,0.04248047,0.9243164,0.2431641,0.1420898,-0.347168
-0.5625,-1.375,-1.0625,-0.06201172,0.03076172,0.9672852,0.2431641,0.1420898,-0.347168
-2.125,-0.6875,-0.6875,-0.06201172,0.02294922,0.9321289,0.2431641,0.1420898,-0.347168
-1,0.75,-0.9375,-0.04248047,0.02685547,0.8891602,0.2421875,0.1386719,-0.3500977
-0.9375,-0.375,-0.75,-0.08154297,0.02294922,0.9399414,0.2421875,0.1386719,-0.3500977
-0.875,-2.4375,-1.1875,-0.08154297,0.04638672,1.021484,0.2421875,0.1386719,-0.3500977
-0.5625,-0.8125,-0.9375,-0.06201172,0.01123047,0.9829102,0.2446289,0.1337891,-0.3447266
-0.5,-0.0625,-1.0625,-0.06201172,0.02685547,0.9594727,0.2446289,0.1337891,-0.3447266
0.3125,-0.375,-1.375,-0.05419922,0.01513672,0.9868164,0.2446289,0.1337891,-0.3447266
0.1875,0.0625,-1.5,-0.04638672,0.007324219,0.9829102,0.2446289,0.1337891,-0.3447266
-0.0625,0.625,-0.625,-0.06591797,0.03076172,0.9711914,0.2387695,0.1352539,-0.3486328
0.5,0.4375,-1.3125,-0.05810547,0.03466797,0.9360352,0.2387695,0.1352539,-0.3486328
0.8125,1.4375,-1.25,-0.03857422,0.03076172,0.9477539,0.2387695,0.1352539,-0.3486328
0.4375,2.1875,-0.625,-0.08544922,0.02685547,0.9868164,0.2431641,0.137207,-0.3461914
1.4375,1.8125,-1.3125,-0.06201172,0.01123047,0.9672852,0.2431641,0.137207,-0.3461914
-0.0625,1.875,-1,-0.08935547,0.01513672,0.9829102,0.2431641,0.137207,-0.3461914
1.125,1.4375,-1.25,-0.09716797,0.01513672,1.001953,0.237793,0.1337891,-0.3417969
0.6875,2.25,-1.0625,-0.06982422,0.03857422,0.9829102,0.237793,0.1337891,-0.3417969
1.3125,2.375,-0.9375,-0.06201172,0.03466797,0.9594727,0.237793,0.1337891,-0.3417969
0.25,1.3125,-0.5625,-0.06201172,0.02294922,0.9985352,0.237793,0.1337891,-0.3417969
0.875,2.5,-0.6875,-0.05029297,0.03466797,0.9907227,0.2387695,0.1362305,-0.3461914
0.6875,3,-0.6875,-0.04248047,0.04638672,0.9829102,0.2387695,0.1362305,-0.3461914
0.375,2.5,-0.0625,-0.05419922,0.05029297,1.021484,0.2387695,0.1362305,-0.3461914
0,3.3125,-0.75,-0.05029297,0.04248047,0.9985352,0.2470703,0.1318359,-0.3432617
-0.25,3.9375,-1,0.01513672,0.05029297,0.9204102,0.2470703,0.1318359,-0.3432617
0.625,5.125,-1.8125,0,0.04248047,0.9008789,0.2470703,0.1318359,-0.3432617
-0.5,4.0625,-1.8125,-0.03076172,0.04638672,0.9790039,0.2480469,0.1411133,-0.347168
0.25,5.3125,-1.75,-0.01513672,0.02685547,1.001953,0.2480469,0.1411133,-0.347168
0.3125,6.1875,-2.25,-0.03857422,0.02685547,1.001953,0.2480469,0.1411133,-0.347168
-0.1875,6.6875,-2,-0.04638672,0.03466797,0.9985352,0.2480469,0.1411133,-0.347168
0.5625,6.9375,-2.5,-0.09326172,0.03857422,1.048828,0.2480469,0.1411133,-0.347168
-0.375,6.6875,-1.5,-0.1010742,0.03857422,1.052734,0.2480469,0.1411133,-0.347168
0.625,7.3125,-1.4375,-0.09326172,0.007324219,1.017578,0.2480469,0.1411133,-0.347168
-2.375,9.3125,-1.3125,-0.09326172,-0.03076172,0.8461914,0.2490234,0.1430664,-0.3515625
1.3125,7.75,-0.5625,-0.1166992,0.08935547,0.8579102,0.2490234,0.1430664,-0.3515625
-0.625,5.9375,-0.6875,-0.1518555,-0.01513672,1.005859,0.2490234,0.1430664,-0.3515625
-1.6875,6,-1.1875,-0.1401367,0.01513672,0.9438477,0.2539063,0.1420898,-0.3486328
1.1875,3.125,0.125,-0.1557617,0.04638672,0.9360352,0.2539063,0.1420898,-0.3486328
-1.875,2.5,0.3125,-0.144043,-0.03466797,1.001953,0.2539063,0.1420898,-0.3486328
0.25,-1.9375,0.625,-0.08935547,0.04638672,1.107422,0.2539063,0.1420898,-0.3486328
1.25,-1.1875,0.75,-0.1049805,-0.007324219,1.115234,0.2539063,0.1420898,-0.3486328
1.3125,-3.4375,0.875,-0.05810547,0.01123047,1.107422,0.2539063,0.1420898,-0.3486328
1.1875,-6.875,2.375,-0.003417969,0.03076172,1.142578,0.2539063,0.1420898,-0.3486328
3.625,-5.25,1.5625,0.03076172,0.01513672,0.9555664,0.2548828,0.1445313,-0.3544922
3.75,-6.9375,1,0.02294922,0.003417969,0.9086914,0.2548828,0.1445313,-0.3544922
4.5,-9.875,0.875,-0.06591797,0.05810547,0.8852539,0.2548828,0.1445313,-0.3544922
2.6875,-14.75,0.25,-0.05419922,0.03076172,0.8930664,0.2456055,0.1411133,-0.3461914
5.375,-16.125,0,0.01513672,0.06982422,0.8422852,0.2456055,0.1411133,-0.3461914
4.9375,-18.1875,-1.4375,-0.05029297,0.03076172,0.9555664,0.2456055,0.1411133,-0.3461914
4.875,-20.9375,-1.4375,-0.112793,0.05810547,1.021484,0.2514648,0.1352539,-0.3530273
6.3125,-22.0625,-2.75,-0.07373047,0.04248047,0.9907227,0.2514648,0.1352539,-0.3530273
7,-25.3125,-3.8125,-0.1010742,0.03076172,1.009766,0.2514648,0.1352539,-0.3530273
6.5,-28.8125,-3.625,-0.1010742,0.01513672,0.9907227,0.2514648,0.1352539,-0.3530273
7.8125,-29.4375,-4.75,-0.04248047,0.02294922,0.9868164,0.2480469,0.1430664,-0.3544922
8.0625,-31.3125,-6.1875,0.01513672,0.07763672,0.9946289,0.2480469,0.1430664,-0.3544922
9.75,-29.1875,-6.9375,0.04638672,0.05419922,1.001953,0.2480469,0.1430664,-0.3544922
9.125,-29.6875,-7.6875,0.003417969,-0.003417969,1.037109,0.2504883,0.1455078,-0.3515625
11.125,-34,-10.25,0.06591797,0.07763672,1.025391,0.2504883,0.1455078,-0.3515625
12.8125,-35.0625,-13.75,0.08544922,0.05419922,1.025391,0.2504883,0.1455078,-0.3515625
13,-35.1875,-15.6875,0.08544922,0.003417969,1.060547,0.2490234,0.1420898,-0.3515625
13.4375,-29.5,-15.4375,0.06201172,-0.03466797,1.056641,0.2490234,0.1420898,-0.3515625
11.6875,-21.125,-14.375,0.05419922,-0.02685547,1.107422,0.2490234,0.1420898,-0.3515625
10.3125,-13.625,-12.375,0.1635742,-0.01513672,1.044922,0.2490234,0.1420898,-0.3515625
9.9375,3,-14.4375,0.3081055,-0.06201172,1.017578,0.2504883,0.137207,-0.3515625
11,27.125,-15.375,0.2299805,0.02685547,1.056641,0.2504883,0.137207,-0.3515625
12.75,46.125,-15.3125,0.2807617,-0.02685547,1.216797,0.2504883,0.137207,-0.3515625
23.625,81.6875,-18.25,0.6279297,-0.1401367,1.395996,0.2387695,0.1386719,-0.347168
46.6875,137.1875,-23.3125,0.5302734,-0.1518555,1.478027,0.2387695,0.1386719,-0.347168
45.6875,184,-25.5,0.3198242,-0.03076172,1.567871,0.2387695,0.1386719,-0.347168
59.125,233.5,-34.75,0.1713867,-0.08935547,1.61084,0.2548828,0.1352539,-0.340332
68.5625,297.6875,-32.875,0.5224609,0.01904297,1.754883,0.2548828,0.1352539,-0.340332
68.625,402.25,-33.5625,1.345215,-0.5927734,2.33252,0.2548828,0.1352539,-0.340332
108,527.3125,-9.4375,0.2143555,-0.7055664,1.560059,0.2548828,0.1352539,-0.340332
100.3125,636.5625,1.625,-0.4365234,-0.6201172,1.520996,0.2548828,0.1352539,-0.340332
127.5,674.375,-5,-1.649902,-0.9399414,2.812012,0.2548828,0.1352539,-0.340332
192,664.0625,-16.5625,-1.528809,-0.9399414,3.327148,0.2548828,0.1352539,-0.340332
236.5,697.25,-27.75,-1.36084,-0.09716797,2.46875,0.3168945,0.1186523,-0.2734375
136.4375,672.875,-25.3125,-3.767578,1.552246,0.8969727,0.3168945,0.1186523,-0.2734375
16.4375,438.9375,-29.5625,-5.413574,1.134766,1.74707,0.3168945,0.1186523,-0.2734375
-14.6875,190.3125,-50.375,-5.042969,0.8461914,2.047363,0.3422852,0.109375,-0.2314453
-34.3125,6.25,-73.375,-3.245117,0.2299805,2.866699,0.3422852,0.109375,-0.2314453
-34.8125,-45.75,-78.75,-2.59375,0.03076172,2.609375,0.3422852,0.109375,-0.2314453
-36.9375,-57.6875,-85.625,-1.700195,0.09326172,2.250488,0.3422852,0.109375,-0.2314453
-31.25,-60.1875,-93.1875,-1.364746,0.1088867,1.735352,0.3422852,0.109375,-0.2314453
-38.5625,-57.8125,-98.4375,-1.283203,0.1948242,1.240234,0.3422852,0.109375,-0.2314453
-55.25,-41.25,-97.5,-1.068359,0.2026367,1.025391,0.3422852,0.109375,-0.2314453
-64.1875,-14.125,-96.1875,-1.005859,0.08935547,0.8891602,0.2993164,0.1108398,-0.2412109
-62.4375,9.9375,-102.5,-0.9907227,0,0.6899414,0.2993164,0.1108398,-0.2412109
-59.6875,34.25,-109.5625,-0.8969727,-0.02294922,0.6201172,0.2993164,0.1108398,-0.2412109
-54.625,56.875,-114.875,-0.7485352,-0.003417969,0.5537109,0.2866211,0.1108398,-0.2402344
-45.25,78.375,-119.1875,-0.7016602,0.04248047,0.4404297,0.2866211,0.1108398,-0.2402344
-37.75,97.625,-121.0625,-0.6279297,0.07763672,0.4677734,0.2866211,0.1108398,-0.2402344
-30.5625,118.4375,-120.9375,-0.5419922,0.1674805,0.5263672,0.265625,0.1186523,-0.234375
-22.1875,137.9375,-119.9375,-0.4873047,0.253418,0.6630859,0.265625,0.1186523,-0.234375
-12,158.5625,-118.625,-0.3388672,0.269043,0.8110352,0.265625,0.1186523,-0.234375
-1.75,173.8125,-116.5625,-0.2416992,0.300293,0.9829102,0.265625,0.1186523,-0.234375
8.4375,183.25,-113.6875,-0.222168,0.3583984,1.193359,0.2666016,0.1245117,-0.2304688
16.4375,187.4375,-110.1875,-0.1479492,0.3974609,1.330078,0.2666016,0.1245117,-0.2304688
22.1875,188.25,-107,-0.03857422,0.4404297,1.501465,0.2666016,0.1245117,-0.2304688
25.375,185.3125,-100.8125,0.03076172,0.4443359,1.680664,0.2539063,0.1235352,-0.2192383
27.25,180.6875,-98.1875,0.1713867,0.4638672,1.762695,0.2539063,0.1235352,-0.2192383
27.375,175.9375,-90.6875,0.2963867,0.4052734,1.821289,0.2539063,0.1235352,-0.2192383
26.1875,166.8125,-88.375,0.3349609,0.3466797,1.907227,0.2563477,0.1176758,-0.2207031
26.25,152.75,-84.875,0.4404297,0.3276367,1.887695,0.2563477,0.1176758,-0.2207031
24.4375,130.9375,-82.75,0.5224609,0.253418,1.829102,0.2563477,0.1176758,-0.2207031
21.5625,106.0625,-81.75,0.5771484,0.2729492,1.786133,0.2563477,0.1176758,-0.2207031
15.1875,77.875,-81.0625,0.7016602,0.2299805,1.680664,0.2456055,0.1201172,-0.2275391
9.875,53,-81.6875,0.8657227,0.2026367,1.571777,0.2456055,0.1201172,-0.2275391
2.5625,32,-83.1875,0.9086914,0.190918,1.450684,0.2456055,0.1201172,-0.2275391
-4.3125,14.3125,-84.6875,1.013672,0.1362305,1.388184,0.2490234,0.1000977,-0.2314453
-10.6875,-2.375,-86.1875,1.056641,0.1088867,1.197266,0.2490234,0.1000977,-0.2314453
-18.625,-16.5,-87.75,1.087891,0.07763672,1.072266,0.2490234,0.1000977,-0.2314453
-24.5,-29.5,-89.6875,1.138672,0.06982422,0.8930664,0.2446289,0.109375,-0.2539063
-27.9375,-40.5625,-92.8125,1.150391,0.03466797,0.7407227,0.2446289,0.109375,-0.2539063
-30.3125,-48.3125,-99.3125,1.162109,0.03857422,0.6704102,0.2446289,0.109375,-0.2539063
-31.25,-54.5,-102,1.138672,0.04638672,0.5537109,0.2446289,0.109375,-0.2539063
-31,-57,-102.9375,1.154297,0.05810547,0.4833984,0.2490234,0.105957,-0.2553711
-28.125,-58,-105,1.162109,0.08544922,0.4482422,0.2490234,0.105957,-0.2553711
